,date,day,filename,flag,id,keywords,link,month,place,publisher,year
0,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T08:00:06+05:30->15774.txt,0,15774,[],http://timesofindia.indiatimes.com//city/lucknow/book-and-ride-bike-taxi-in-lucknow-from-month-end/articleshow/62598296.cms,01,lucknow,TOI,2018
1,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T11:13:19+05:30->15074.txt,0,15074,[],http://timesofindia.indiatimes.com//city/amritsar/ex-railway-engineers-e-answer-to-amritsars-traffic-snarls/articleshow/62586000.cms,01,amritsar,TOI,2018
2,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T12:24:34+05:30->15288.txt,0,15288,[],http://timesofindia.indiatimes.com//entertainment/english/music/news/engaged-ed-sheeran-cherry-seaborn-are-very-happy-and-in-love/articleshow/62589055.cms,01,NA,TOI,2018
3,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T07:25:00+05:30->2621.txt,0,2621,[],http://timesofindia.indiatimes.com//city/chandigarh/satkar-committee-against-conferences-by-political-parties-on-maghi/articleshow/62358439.cms,01,bathinda,TOI,2018
4,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T10:42:41+05:30->20327.txt,0,20327,[],http://timesofindia.indiatimes.com//entertainment/malayalam/movies/news/violence-on-stage-does-it-heal/articleshow/62679277.cms,01,thrissur,TOI,2018
5,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T09:19:05+05:30->20691.txt,0,20691,[],http://timesofindia.indiatimes.com//city/mumbai/experience-basti-life-at-mumbais-first-slum-stay/articleshow/62687004.cms,01,mumbai,TOI,2018
6,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T03:30:11+05:30->2433.txt,0,2433,[],http://timesofindia.indiatimes.com//india/younger-dalits-know-how-to-protect-their-self-respect-says-ram-vilas-paswan/articleshow/62358959.cms,01,NA,TOI,2018
7,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T03:26:00+05:30->20056.txt,0,20056,[],http://timesofindia.indiatimes.com//city/nagpur/98-schools-register-for-rte-admission/articleshow/62674832.cms,01,nagpur,TOI,2018
8,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T13:18:06+05:30->21385.txt,0,21385,[],http://timesofindia.indiatimes.com//city/madurai/woman-attempts-suicide-at-tirunelveli-collectorate/articleshow/62701570.cms,01,tirunelveli,TOI,2018
9,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T06:09:36+05:30->20774.txt,0,20774,[],http://timesofindia.indiatimes.com//sports/cricket/ipl/top-stories/ipl-auction-jaydev-unadkat-shines-above-the-rest/articleshow/62687408.cms,01,bengaluru,TOI,2018
10,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T11:30:26+05:30->15605.txt,0,15605,[],http://timesofindia.indiatimes.com//city/patna/government-gears-up-to-make-biharsharif-smart-city/articleshow/62595678.cms,01,patna,TOI,2018
11,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T07:49:12+05:30->1168.txt,0,1168,[],http://timesofindia.indiatimes.com//city/amaravati/sos-to-108-from-telangana-lands-at-andhra-call-centre/articleshow/62331990.cms,01,hyderabad,TOI,2018
12,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T03:22:00+05:30->22217.txt,0,22217,[],http://timesofindia.indiatimes.com//city/goa/wb-native-held-for-theft/articleshow/62715966.cms,01,vasco,TOI,2018
13,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T06:34:49+05:30->23056.txt,0,23056,[],http://timesofindia.indiatimes.com//city/kolkata/terror-took-her-life-but-dream-lives-on/articleshow/62731831.cms,02,kolkata,TOI,2018
14,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T04:00:00+05:30->22986.txt,0,22986,[],http://timesofindia.indiatimes.com//business/india-business/ambani-owned-tv18-will-have-majority-stake-in-viacom18/articleshow/62731230.cms,02,mumbai,TOI,2018
15,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T00:24:13+05:30->90.txt,0,90,[],http://timesofindia.indiatimes.com//city/madurai/7-held-for-attacking-bomb-blast-accused/articleshow/62319960.cms,01,madurai,TOI,2018
16,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T09:50:29+05:30->20036.txt,0,20036,[],http://timesofindia.indiatimes.com//city/nagpur/record-global-handwriting-awareness-drive-held/articleshow/62675099.cms,01,nagpur,TOI,2018
17,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T08:49:55+05:30->21795.txt,0,21795,[],http://timesofindia.indiatimes.com//city/bengaluru/woman-hangs-herself-in-kengeri/articleshow/62704355.cms,01,bengaluru,TOI,2018
18,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T10:06:12+05:30->2792.txt,0,2792,[],http://timesofindia.indiatimes.com//city/raipur/seven-naxals-held-in-chhattisgarhs-sukma-district/articleshow/62361162.cms,01,raipur,TOI,2018
19,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T16:51:05+05:30->21927.txt,0,21927,[],http://timesofindia.indiatimes.com//life-style/books/features/jane-austens-letter-to-niece-in-exhibition/articleshow/62705417.cms,01,NA,TOI,2018
20,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T09:13:47+05:30->1971.txt,0,1971,[],http://timesofindia.indiatimes.com//city/shimla/helpline-soon-to-deal-with-stray-cattle/articleshow/62343594.cms,01,manali,TOI,2018
21,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T11:44:26+05:30->2089.txt,0,2089,[],http://timesofindia.indiatimes.com//city/bengaluru/soon-electric-buses-from-bengaluru-to-mysuru/articleshow/62348476.cms,01,bengaluru,TOI,2018
22,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T10:28:19+05:30->15243.txt,0,15243,[],http://timesofindia.indiatimes.com//city/chandigarh/folk-singers-aide-his-friend-held-for-murder/articleshow/62588646.cms,01,rohtak,TOI,2018
23,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T00:00:00+05:30->15430.txt,0,15430,[],http://timesofindia.indiatimes.com//city/kochi/amritya-m-s-powering-dreams-lifting-weights/articleshow/62591538.cms,01,NA,TOI,2018
24,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T00:03:00+05:30->1517.txt,0,1517,[],http://timesofindia.indiatimes.com//city/delhi/high-quality-heroin-worth-rs-15-crore-seized/articleshow/62329896.cms,01,NA,TOI,2018
25,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T02:27:23+05:30->22934.txt,0,22934,[],http://timesofindia.indiatimes.com//city/gurgaon/stalker-held-class-6-girl-says-he-groped-and-threatened-her/articleshow/62731597.cms,02,gurugram,TOI,2018
26,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T01:22:54+05:30->20603.txt,0,20603,[],http://timesofindia.indiatimes.com//city/chandigarh/byelections-for-2-ls-1-assembly-seats-in-raj-today/articleshow/62686748.cms,01,NA,TOI,2018
27,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T10:02:47+05:30->15216.txt,0,15216,[],http://timesofindia.indiatimes.com//city/pune/80-year-old-woman-raped-in-talawade/articleshow/62586134.cms,01,pune,TOI,2018
28,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T07:46:00+05:30->22434.txt,0,22434,[],http://timesofindia.indiatimes.com//city/chandigarh/cong-expecting-development-in-month-mocks-thakur/articleshow/62716331.cms,01,NA,TOI,2018
29,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T12:12:52+05:30->15314.txt,0,15314,[],http://timesofindia.indiatimes.com//city/kolhapur/verdict-on-tawade-bail-plea-on-january-30/articleshow/62585765.cms,01,kolhapur,TOI,2018
30,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T06:36:49+05:30->1088.txt,0,1088,[],http://timesofindia.indiatimes.com//city/bengaluru/parekh-takes-charge-as-infy-ceo-today/articleshow/62331783.cms,01,bengaluru,TOI,2018
31,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T12:18:34+05:30->21489.txt,1,21489,"['whatsapp', 'police', 'fir']",http://timesofindia.indiatimes.com//city/patna/youth-shoots-self-during-video-chat-with-girlfriend/articleshow/62700294.cms,01,patna,TOI,2018
32,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T05:28:57+05:30->20106.txt,0,20106,[],http://timesofindia.indiatimes.com//city/chennai/day-after-five-guns-seized-cop-2-more-held-with-2-pistols/articleshow/62677634.cms,01,chennai,TOI,2018
33,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T07:54:13+05:30->15767.txt,0,15767,[],http://timesofindia.indiatimes.com//city/madurai/man-arrested-for-murdering-25-year-old/articleshow/62598239.cms,01,madurai,TOI,2018
34,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T11:04:43+05:30->21062.txt,0,21062,[],http://timesofindia.indiatimes.com//home/education/news/aima-mat-2018-admit-card-release-heres-download-link/articleshow/62690709.cms,01,NA,TOI,2018
35,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T11:39:16+05:30->2086.txt,0,2086,[],http://timesofindia.indiatimes.com//city/kozhikode/certain-forces-trying-to-turn-religiosity-into-communalism-says-chief-minister/articleshow/62348423.cms,01,kozhikode,TOI,2018
36,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T11:49:19+05:30->20329.txt,0,20329,[],http://timesofindia.indiatimes.com//sports/cricket/ipl/top-stories/live-ipl-auction-2018-day-2-no-initial-buyers-for-morgan-hales-uncapped-gowtham-fetches-rs-6-2-crore/articleshow/62679262.cms,01,NA,TOI,2018
37,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T06:23:40+05:30->2548.txt,0,2548,[],http://timesofindia.indiatimes.com//city/kolkata/cm-warns-against-assam-bongal-kheda-rerun-asks-party-mps-to-protest/articleshow/62357692.cms,01,NA,TOI,2018
38,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T10:03:47+05:30->22347.txt,0,22347,[],http://timesofindia.indiatimes.com//city/hyderabad/pregnant-woman-chopped-into-pieces/articleshow/62717903.cms,01,hyderabad,TOI,2018
39,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T01:00:00+05:30->2343.txt,0,2343,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/earlier-protesters-used-to-burn-buses-now-they-destroy-theatres-cinema-hall-owners/articleshow/62351162.cms,01,NA,TOI,2018
40,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T06:20:00+05:30->23077.txt,0,23077,[],http://timesofindia.indiatimes.com//city/nagpur/no-major-change-some-populist-steps-on-taxation-expected/articleshow/62731180.cms,02,nagpur,TOI,2018
41,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T01:00:00+05:30->21455.txt,0,21455,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/soha-ali-khan-rubbishes-the-no-make-up-look/articleshow/62697998.cms,01,NA,TOI,2018
42,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T12:50:29+05:30->1620.txt,0,1620,[],http://timesofindia.indiatimes.com//city/patna/mu-colleges-reopen-after-winter-break/articleshow/62342076.cms,01,gaya,TOI,2018
43,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T09:29:43+05:30->22535.txt,0,22535,[],http://timesofindia.indiatimes.com//city/bengaluru/uk-artists-creation-will-take-you-to-the-moon-and-back/articleshow/62715582.cms,01,bengaluru,TOI,2018
44,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T10:19:29+05:30->22583.txt,0,22583,[],http://timesofindia.indiatimes.com//home/education/news/govt-schools-to-go-on-alumni-hunt-to-reconnect-bond/articleshow/62715934.cms,01,chandigarh,TOI,2018
45,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T01:00:00+05:30->131.txt,0,131,[],http://timesofindia.indiatimes.com//entertainment/events/lucknow/in-high-team-spirits/articleshow/62316658.cms,01,NA,TOI,2018
46,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T00:37:19+05:30->15482.txt,0,15482,[],http://timesofindia.indiatimes.com//city/delhi/kejriwal-should-resign-benefits-repaid-tiwari/articleshow/62596446.cms,01,NA,TOI,2018
47,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T00:59:21+05:30->127.txt,0,127,[],http://timesofindia.indiatimes.com//city/chennai/dumping-of-debris-on-besant-ave-rd-irks-locals/articleshow/62320044.cms,01,chennai,TOI,2018
48,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T13:10:55+05:30->21186.txt,0,21186,[],http://timesofindia.indiatimes.com//city/jaipur/mansingh-a-dance-of-wit-honesty/articleshow/62692612.cms,01,NA,TOI,2018
49,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T08:02:37+05:30->20024.txt,0,20024,[],http://timesofindia.indiatimes.com//india/drugs-sex-stress-why-kota-may-be-a-bad-place-for-your-child/articleshow/62677425.cms,01,mumbai,TOI,2018
50,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T03:12:20+05:30->22946.txt,0,22946,[],http://timesofindia.indiatimes.com//business/india-business/hc-upholds-rs-3500cr-arbitral-award-against-ranbaxy/articleshow/62731935.cms,02,NA,TOI,2018
51,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T07:26:13+05:30->21722.txt,0,21722,[],http://timesofindia.indiatimes.com//india/cases-pendency-hitting-indias-economic-growth/articleshow/62703534.cms,01,NA,TOI,2018
52,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T01:00:00+05:30->21441.txt,0,21441,[],http://timesofindia.indiatimes.com//business/india-business/home-appliance-makers-bat-for-incentives-in-budget-2018/articleshow/62670622.cms,01,NA,TOI,2018
53,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T01:00:00+05:30->2357.txt,0,2357,[],http://timesofindia.indiatimes.com//city/delhi/earlier-protesters-used-to-burn-buses-now-they-destroy-theatres-cinema-hall-owners/articleshow/62350910.cms,01,NA,TOI,2018
54,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T09:40:03+05:30->22548.txt,0,22548,[],http://timesofindia.indiatimes.com//city/indore/mhow-jail-jan-29-gangster-shakir-chacha-shifted-to-mhow-jail-staff-fears-gang-war-between-inmates/articleshow/62715751.cms,01,mhow,TOI,2018
55,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T09:43:09+05:30->20984.txt,0,20984,[],http://timesofindia.indiatimes.com//city/kozhikode/calicut-university-to-give-regular-course-tag-to-private-students/articleshow/62689619.cms,01,kozhikode,TOI,2018
56,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T10:23:25+05:30->2662.txt,0,2662,[],http://timesofindia.indiatimes.com//city/chandigarh/mp-and-mlas-meet-gadkari-to-discuss-road-projects-for-ludhiana/articleshow/62358568.cms,01,ludhiana,TOI,2018
57,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T00:29:00+05:30->21359.txt,0,21359,[],http://timesofindia.indiatimes.com//city/madurai/lunar-trifecta-american-college-organises-watch/articleshow/62701506.cms,01,madurai,TOI,2018
58,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T07:02:10+05:30->15740.txt,0,15740,[],http://timesofindia.indiatimes.com//city/chandigarh/badals-attack-cong-on-barnalas-barsi/articleshow/62596552.cms,01,barnala,TOI,2018
59,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T00:51:00+05:30->22095.txt,0,22095,[],http://timesofindia.indiatimes.com//city/madurai/protest-seeks-transhipment-terminal-at-kanyakumari/articleshow/62716327.cms,01,kanyakumari,TOI,2018
60,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T10:42:38+05:30->2827.txt,0,2827,[],http://timesofindia.indiatimes.com//city/mysuru/pm-narendra-modi-praises-businessman-for-his-green-drive/articleshow/62361319.cms,01,mysuru,TOI,2018
61,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T03:25:00+05:30->20054.txt,0,20054,[],http://timesofindia.indiatimes.com//city/nagpur/r-day-traffic-police-fine-1558-motorists/articleshow/62674827.cms,01,nagpur,TOI,2018
62,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T06:36:37+05:30->21583.txt,0,21583,[],http://timesofindia.indiatimes.com//city/mumbai/hospital-to-blame-for-mri-death-how-are-accused-out-of-lock-up/articleshow/62702385.cms,01,mumbai,TOI,2018
63,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T12:30:40+05:30->22052.txt,0,22052,[],http://timesofindia.indiatimes.com//city/pune/external-evaluation-of-over-34000-state-run-schools/articleshow/62715836.cms,01,pune,TOI,2018
64,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T00:56:00+05:30->1605.txt,0,1605,[],http://timesofindia.indiatimes.com//city/mangaluru/pvt-doctors-strike-had-little-impact-on-patients-in-city/articleshow/62342623.cms,01,mangaluru,TOI,2018
65,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T09:49:15+05:30->15736.txt,0,15736,[],http://timesofindia.indiatimes.com//home/education/news/no-more-anjalis-schools-miss-the-bus-on-rules/articleshow/62597939.cms,01,hyderabad,TOI,2018
66,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T11:46:02+05:30->22683.txt,0,22683,[],http://timesofindia.indiatimes.com//tv/news/hindi/naamkaran-written-update-january-30-2018-neil-showers-praises-on-avni-as-she-is-welcomed-back-in-the-family/articleshow/62720792.cms,01,NA,TOI,2018
67,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T08:04:16+05:30->15775.txt,0,15775,[],http://timesofindia.indiatimes.com//sports/tennis/australian-open-2018/australian-open-nadal-power-play-books-quarter-final-berth/articleshow/62598271.cms,01,melbourne,TOI,2018
68,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T03:25:00+05:30->20677.txt,0,20677,[],http://timesofindia.indiatimes.com//city/nagpur/dmer-transfers-gmch-teachers-to-gondia-to-meet-mci-norms/articleshow/62686767.cms,01,nagpur,TOI,2018
69,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T09:22:32+05:30->826.txt,0,826,[],http://timesofindia.indiatimes.com//city/pune/new-start-for-dalit-politics-in-maharashtra-say-activists/articleshow/62330216.cms,01,NA,TOI,2018
70,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T15:03:47+05:30->1045.txt,0,1045,[],http://timesofindia.indiatimes.com//city/ahmedabad/clerks-caught-taking-rs-10k-bribe/articleshow/62329684.cms,01,ahmedabad,TOI,2018
71,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T05:59:08+05:30->20758.txt,0,20758,[],http://timesofindia.indiatimes.com//city/hyderabad/now-cough-up-1-crore-to-name-government-school-blocks-buildings-after-your-kin/articleshow/62691831.cms,01,hyderabad,TOI,2018
72,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T13:22:32+05:30->2193.txt,0,2193,[],http://timesofindia.indiatimes.com//business/india-business/mobile-tower-companies-ask-punjab-to-frame-uniform-policy/articleshow/62349842.cms,01,NA,TOI,2018
73,2018/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-01T00:49:00+05:30->22836.txt,0,22836,[],http://timesofindia.indiatimes.com//city/jaipur/26-year-old-woman-found-murdered-in-bassi-rly-quarters/articleshow/62731442.cms,02,jaipur,TOI,2018
74,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T06:36:16+05:30->20795.txt,0,20795,[],http://timesofindia.indiatimes.com//city/chennai/how-polluted-is-chennais-air-we-may-not-know/articleshow/62688145.cms,01,NA,TOI,2018
75,2018/01/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-02T02:37:15+05:30->102.txt,0,102,[],http://timesofindia.indiatimes.com//city/delhi/buy-rations-from-any-fair-price-shop/articleshow/62330199.cms,01,NA,TOI,2018
76,2018/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-29T13:50:50+05:30->21234.txt,0,21234,[],http://timesofindia.indiatimes.com//city/amritsar/shatabdi-leaves-more-than-4-hours-late/articleshow/62693321.cms,01,chandigarh,TOI,2018
77,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T10:46:07+05:30->21351.txt,0,21351,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/ranveer-singh-on-padmaavat-crossing-rs-100-cr-mark-its-a-relief/articleshow/62701477.cms,01,NA,TOI,2018
78,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T08:34:02+05:30->21778.txt,0,21778,[],http://timesofindia.indiatimes.com//city/rajkot/cong-leaders-appear-in-court-for-burning-effigy-last-year/articleshow/62699287.cms,01,rajkot,TOI,2018
79,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T05:30:00+05:30->236.txt,0,236,[],http://timesofindia.indiatimes.com//city/mysuru/ramakrishna-ashramas-cleanliness-drives-concludes/articleshow/62318950.cms,01,mysuru,TOI,2018
80,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T08:41:42+05:30->15141.txt,0,15141,[],http://timesofindia.indiatimes.com//city/bareilly/army-docus-in-copier-shop-spy-angle-suspected/articleshow/62587874.cms,01,bareilly,TOI,2018
81,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T02:20:41+05:30->21512.txt,0,21512,[],http://timesofindia.indiatimes.com//city/delhi/scolded-by-75-yr-old-woman-he-came-back-to-murder-her/articleshow/62701620.cms,01,NA,TOI,2018
82,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T06:28:10+05:30->2574.txt,0,2574,[],http://timesofindia.indiatimes.com//city/udaipur/man-attacks-crowd-tries-to-set-2-cops-afire-in-udaipur/articleshow/62359454.cms,01,udaipur,TOI,2018
83,2018/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-22T09:04:57+05:30->15761.txt,0,15761,[],http://timesofindia.indiatimes.com//city/chandigarh/pgi-drafts-plan-to-avoid-attendance-goof-up/articleshow/62596505.cms,01,chandigarh,TOI,2018
84,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T12:17:39+05:30->2132.txt,0,2132,[],http://timesofindia.indiatimes.com//sports/cricket/india-in-south-africa/india-v-south-africa-a-vvs-laxman-special-in-durban/articleshow/62348883.cms,01,NA,TOI,2018
85,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T08:25:17+05:30->20239.txt,0,20239,[],http://timesofindia.indiatimes.com//home/education/school-faces-closure-kids-have-to-trek-for-2-hrs-to-reach-new-one/articleshow/62676976.cms,01,pune,TOI,2018
86,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T13:55:36+05:30->22225.txt,0,22225,[],http://timesofindia.indiatimes.com//city/nagpur/operation-to-shoot-tigress-called-off-as-hc-stays-order/articleshow/62715412.cms,01,nagpur,TOI,2018
87,2018/01/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-01T13:42:42+05:30->280.txt,0,280,[],http://timesofindia.indiatimes.com//city/lucknow/12-year-old-rape-survivor-gives-birth-to-a-boy/articleshow/62320608.cms,01,lucknow,TOI,2018
